Episode,Agent_J1,Agent_J2,Agent_J5,Agent_J7
1480,-1210.4833333333333,-1000.3299999999999,-1160.3,-1181.2766666666666
1481,-1445.86,-1497.5566666666666,-1300.1133333333332,-941.7033333333333
1482,-926.13,-1230.5166666666667,-1025.51,-1059.75
1483,-956.54,-1485.1366666666665,-1062.9633333333334,-978.6666666666666
1484,-1163.87,-1166.1733333333332,-981.86,-893.0766666666666
1485,-1296.3466666666666,-1470.93,-1068.8733333333332,-1012.9499999999999
1486,-1238.2466666666667,-1206.6933333333334,-1329.54,-1123.1733333333334
1487,-1139.2333333333333,-1058.0533333333333,-1158.9566666666667,-1068.3566666666666
1488,-997.8333333333333,-1073.7733333333333,-1075.9333333333334,-1135.5
1489,-1073.0533333333333,-1203.0533333333333,-1284.7166666666667,-1099.0
1490,-1266.8566666666666,-1113.95,-1143.1299999999999,-1278.2933333333333
1491,-1125.0233333333333,-1256.8166666666666,-987.5533333333333,-1176.1566666666665
1492,-1189.9933333333333,-1313.2933333333333,-1257.6299999999999,-1041.68
1493,-1165.9066666666665,-954.5466666666666,-975.4333333333333,-1119.4633333333334
1494,-1237.8999999999999,-1263.2733333333333,-1243.79,-1034.47
1495,-1385.3333333333333,-1508.4833333333333,-1692.1333333333332,-1287.0466666666666
1496,-1297.3966666666665,-1224.44,-1022.4133333333333,-1182.4733333333334
1497,-906.9,-1171.3566666666666,-979.9066666666666,-1472.05
1498,-1283.2333333333333,-1557.0666666666666,-1407.25,-1069.7533333333333
1499,-1138.4166666666665,-1165.17,-1152.47,-962.8199999999999
1500,-1194.5933333333332,-1257.1466666666665,-1240.9433333333334,-1170.1733333333332
1501,-1762.2966666666666,-1308.54,-1967.08,-1734.1299999999999
1502,-1035.7666666666667,-1287.5966666666666,-1001.8533333333334,-1200.5
1503,-1156.1,-1580.8066666666666,-1050.6399999999999,-954.7533333333333
1504,-1286.85,-1264.07,-1130.5966666666666,-1215.0033333333333
1505,-1199.78,-1217.09,-1468.85,-1276.4199999999998
1506,-1359.9333333333332,-1251.3933333333332,-1132.5133333333333,-1308.8033333333333
1507,-1030.6066666666666,-1457.35,-1278.5966666666666,-1067.1433333333332
1508,-1227.2833333333333,-1138.3933333333332,-969.7199999999999,-977.88
1509,-1067.2866666666666,-967.79,-1227.86,-1188.0466666666666
1510,-1203.74,-1104.5433333333333,-1256.6966666666667,-1255.3766666666666
1511,-1082.1933333333334,-1162.2233333333334,-1047.8366666666666,-985.3199999999999
1512,-1120.8733333333332,-1185.9933333333333,-1038.1399999999999,-1161.46
1513,-1262.9033333333332,-1352.3133333333333,-1400.4933333333333,-1213.9866666666667
1514,-1078.8966666666665,-1318.03,-1152.4533333333334,-1132.01
1515,-1049.05,-1429.0966666666666,-1198.2533333333333,-1168.8766666666666
1516,-1091.7866666666666,-1353.9099999999999,-1220.4133333333332,-1113.9133333333332
1517,-1416.6666666666665,-1330.8766666666666,-1281.1033333333332,-1145.98
1518,-999.8733333333333,-1139.9399999999998,-1168.7166666666667,-1127.7966666666666
1519,-1059.0533333333333,-1233.28,-979.1466666666666,-1194.45
1520,-1367.6133333333332,-1254.4766666666667,-1216.1466666666665,-1072.1033333333332
1521,-1341.0466666666666,-1300.3233333333333,-1095.31,-1005.0166666666667
1522,-1606.4399999999998,-1372.5233333333333,-1522.9466666666667,-1056.8866666666665
1523,-1646.3266666666666,-1334.8966666666665,-1405.6866666666667,-1142.34
1524,-1474.5433333333333,-1082.7533333333333,-1202.24,-1020.8633333333333
1525,-1081.5533333333333,-1370.5266666666666,-1610.23,-1067.7166666666667
1526,-907.3299999999999,-1152.7333333333333,-1158.22,-1185.4233333333334
1527,-1215.7533333333333,-1119.1166666666666,-1101.02,-1041.3566666666666
1528,-1158.76,-1237.6666666666665,-1085.1599999999999,-1121.2666666666667
1529,-1025.5133333333333,-882.4766666666667,-1330.6466666666665,-1268.77
1530,-1148.2133333333334,-802.97,-1216.8266666666666,-1066.7733333333333
1531,-962.5933333333332,-1179.8233333333333,-1465.3533333333332,-1156.5633333333333
1532,-981.2433333333333,-1013.74,-1318.1699999999998,-1100.53
1533,-1220.4233333333332,-1187.7933333333333,-1277.7933333333333,-1127.4333333333334
1534,-1188.5566666666666,-1250.23,-1033.7366666666667,-1276.6799999999998
1535,-1047.01,-1167.1533333333332,-1176.76,-1189.9566666666667
1536,-1106.4099999999999,-1178.4733333333334,-1232.0066666666667,-1191.0766666666666
1537,-1413.6733333333332,-987.5466666666666,-1356.9199999999998,-974.7333333333333
1538,-1092.0133333333333,-1143.6733333333332,-1083.1,-924.7166666666666
1539,-1591.8,-1147.9033333333332,-1185.6766666666665,-989.6733333333333
1540,-949.8933333333333,-1184.6866666666667,-1554.4833333333333,-1071.8333333333333
1541,-1153.33,-1401.7533333333333,-1025.36,-1039.18
1542,-1096.2733333333333,-1575.4566666666667,-1466.45,-1071.6433333333332
1543,-1202.9133333333332,-1191.2333333333333,-1433.21,-984.3233333333333
1544,-843.5866666666666,-1074.7,-1252.9666666666667,-1213.7133333333334
1545,-1335.7933333333333,-1053.1866666666667,-1202.27,-877.0699999999999
1546,-1398.7233333333334,-1282.5166666666667,-1179.4866666666667,-1119.7133333333334
1547,-1046.5366666666666,-1148.1266666666666,-903.9433333333333,-939.01
1548,-939.3233333333333,-1156.87,-1009.7666666666667,-1036.9833333333333
1549,-1117.3899999999999,-1075.0333333333333,-1140.1699999999998,-874.1633333333333
1550,-1380.93,-1219.4966666666667,-1220.4866666666667,-1099.25
1551,-1804.1566666666665,-1354.1666666666667,-1244.96,-1059.2833333333333
1552,-848.3033333333333,-1194.3866666666665,-1109.6066666666666,-1177.0233333333333
1553,-1191.3799999999999,-1187.48,-1164.2766666666666,-1248.2533333333333
1554,-1357.2966666666666,-1327.87,-1249.5066666666667,-1116.23
1555,-1319.7233333333334,-1300.6466666666665,-1029.5166666666667,-1071.5666666666666
1556,-1311.29,-1473.3166666666666,-1198.2566666666667,-1045.77
1557,-1217.85,-1358.3899999999999,-1177.6166666666666,-951.1233333333333
1558,-1225.8866666666665,-1547.0633333333333,-923.8399999999999,-1045.2933333333333
1559,-1369.0133333333333,-1431.4066666666665,-1142.2433333333333,-897.3333333333333
1560,-1216.1299999999999,-1574.4766666666667,-1303.5566666666666,-1049.4566666666667
1561,-1003.4333333333333,-1043.9966666666667,-1277.8766666666666,-1245.06
1562,-1365.58,-1066.7933333333333,-1258.2266666666667,-954.5633333333333
1563,-971.0766666666666,-1152.3899999999999,-1120.0,-1016.5999999999999
1564,-1247.8466666666666,-1135.9633333333334,-1306.5233333333333,-1224.0666666666666
1565,-1156.0866666666666,-906.3833333333333,-1273.4099999999999,-1129.6733333333334
1566,-1210.26,-927.9866666666667,-1039.2466666666667,-997.49
1567,-1483.95,-1175.46,-1428.48,-946.3766666666667
1568,-1387.1699999999998,-1092.9133333333332,-1359.0266666666666,-1094.2633333333333
1569,-1555.7666666666667,-1289.9033333333332,-1138.0966666666666,-1203.73
1570,-1565.4066666666665,-1124.4366666666665,-1330.7066666666667,-1312.0066666666667
1571,-1344.8166666666666,-1117.6599999999999,-1352.1566666666665,-981.7266666666667
1572,-1311.0433333333333,-943.2533333333333,-983.2433333333333,-1135.1233333333332
1573,-1371.1866666666667,-1240.5366666666666,-1040.9166666666667,-1061.8066666666666
1574,-1505.9966666666667,-1082.56,-1216.54,-1001.4533333333333
1575,-1140.4099999999999,-1117.48,-1219.5633333333333,-951.01
1576,-1120.3766666666666,-909.9399999999999,-1144.1333333333332,-925.8433333333332
1577,-1387.7166666666667,-1665.9499999999998,-1112.8966666666665,-949.0166666666667
1578,-1713.11,-1204.8066666666666,-1320.9166666666665,-1023.5366666666666
1579,-1257.7433333333333,-1496.8733333333332,-1365.46,-1239.9866666666667
1580,-1307.9633333333334,-1204.1366666666665,-1144.58,-1078.1499999999999
1581,-1177.12,-1105.7666666666667,-1114.7366666666667,-1168.8799999999999
1582,-1362.8466666666666,-1212.76,-1141.2,-1100.54
1583,-1133.1,-1149.9066666666665,-956.3499999999999,-1136.96
1584,-1165.8899999999999,-1237.0933333333332,-1247.74,-1170.0266666666666
1585,-1372.6733333333332,-1048.6733333333332,-1225.4766666666667,-1063.5066666666667
1586,-951.49,-1125.5866666666666,-1375.46,-1247.5266666666666
1587,-1209.36,-1088.7733333333333,-1239.1499999999999,-1187.1966666666667
1588,-1571.5666666666666,-1259.6066666666666,-1134.6399999999999,-997.9533333333333
1589,-1321.3066666666666,-1440.73,-1066.7433333333333,-1253.7033333333334
1590,-1074.1166666666666,-1373.1,-1180.33,-1114.1533333333332
1591,-1414.47,-1112.33,-1249.09,-1012.0666666666666
1592,-1028.7466666666667,-1308.0566666666666,-1275.79,-1140.95
1593,-1457.2266666666667,-1431.6,-1192.76,-1264.0
1594,-881.6533333333333,-1148.5866666666666,-1171.1733333333332,-1080.11
1595,-1203.9666666666667,-1279.3666666666666,-1110.1033333333332,-1315.1833333333334
1596,-1216.5066666666667,-1609.0966666666666,-1237.23,-950.2166666666666
1597,-1167.6299999999999,-1306.3999999999999,-1098.4633333333334,-1010.51
1598,-1308.4566666666667,-1360.3999999999999,-1163.8,-1235.7266666666667
1599,-1009.5466666666666,-1137.2233333333334,-1158.0266666666666,-1058.8799999999999
1600,-1277.8733333333332,-1232.32,-1316.6966666666667,-1043.4566666666667
1601,-1429.7666666666667,-899.5566666666666,-1150.2,-1106.5666666666666
1602,-1357.2666666666667,-1357.46,-1301.9866666666667,-921.18
1603,-1099.9866666666667,-804.9266666666666,-1192.3933333333332,-924.9533333333333
1604,-1159.8,-1420.2166666666667,-1450.9833333333333,-1186.7766666666666
1605,-1152.8966666666665,-980.2066666666666,-1435.5933333333332,-1233.7033333333334
1606,-1367.75,-1208.94,-880.8966666666666,-1223.9366666666667
1607,-1359.8566666666666,-1269.1,-1494.5733333333333,-1063.06
1608,-1388.33,-1168.8466666666666,-1134.5133333333333,-1119.06
1609,-1319.12,-1060.18,-1184.2733333333333,-1237.12
1610,-1140.7733333333333,-1546.96,-1650.6866666666667,-1399.2866666666666
1611,-1062.7933333333333,-1232.2966666666666,-1471.7033333333334,-1157.6033333333332
1612,-1388.4333333333334,-1317.9066666666665,-1145.7433333333333,-1090.3066666666666
1613,-1492.9566666666667,-1128.53,-1237.5133333333333,-1178.68
1614,-1047.4566666666667,-1569.4966666666667,-947.72,-904.6
1615,-1102.4666666666667,-1277.0033333333333,-1209.5866666666666,-1102.4566666666667
1616,-1207.0566666666666,-1525.84,-1452.4266666666665,-1041.92
1617,-1250.7933333333333,-971.1866666666666,-1046.4366666666667,-961.1166666666667
1618,-918.0366666666666,-1469.0566666666666,-1159.57,-1050.8899999999999
1619,-1614.3366666666666,-1619.78,-1139.6766666666665,-986.9
1620,-1132.8966666666665,-1273.1733333333334,-1050.9633333333334,-980.7666666666667
1621,-1211.3666666666666,-1285.1566666666665,-1179.3799999999999,-1193.84
1622,-1375.86,-1021.0899999999999,-1111.0466666666666,-1216.6866666666667
1623,-1177.2133333333334,-1233.83,-1465.08,-983.3333333333333
1624,-1254.1466666666665,-1149.02,-1377.19,-1155.0333333333333
1625,-1037.6633333333332,-1280.6133333333332,-1227.68,-955.9
1626,-1289.1799999999998,-1188.0666666666666,-1167.8133333333333,-1225.98
1627,-933.6033333333334,-1164.23,-963.4033333333333,-1164.1299999999999
1628,-1180.5533333333333,-1149.3533333333332,-1124.3,-1282.0
1629,-1175.0466666666666,-855.9433333333333,-996.16,-1014.6566666666666
1630,-1426.73,-1057.0333333333333,-1233.77,-1111.3899999999999
1631,-1110.5233333333333,-1142.9866666666667,-1148.7033333333334,-1039.2833333333333
1632,-1084.1866666666667,-1208.3899999999999,-1217.01,-1302.2066666666667
1633,-1204.53,-1083.2933333333333,-1305.9733333333334,-1267.7666666666667
1634,-1508.2866666666666,-1505.4933333333333,-1517.4066666666665,-1582.77
1635,-1267.3333333333333,-1365.61,-1283.9733333333334,-979.9833333333333
1636,-1491.57,-1302.3833333333332,-1323.3333333333333,-1141.0233333333333
1637,-1015.2833333333333,-1024.9099999999999,-1355.5266666666666,-1223.1233333333332
1638,-1604.1733333333332,-1156.8566666666666,-1344.7866666666666,-1022.1966666666666
1639,-1157.5566666666666,-1456.9766666666667,-1111.9466666666667,-973.9233333333333
1640,-1145.6866666666667,-922.8,-1283.5866666666666,-1001.2733333333333
1641,-1090.5733333333333,-1144.6299999999999,-1189.2366666666667,-1086.5733333333333
1642,-1041.9333333333334,-1270.6433333333332,-932.3233333333333,-1232.62
1643,-1118.6166666666666,-1293.85,-1312.24,-1354.3333333333333
1644,-1511.02,-1637.61,-1786.83,-1311.2733333333333
1645,-1350.81,-1177.3833333333332,-1252.2533333333333,-1298.0533333333333
1646,-1105.1,-1332.8533333333332,-1174.0333333333333,-1121.8133333333333
1647,-1010.0133333333333,-959.9799999999999,-1473.8666666666666,-1044.5566666666666
1648,-1073.62,-923.13,-1180.18,-1136.5433333333333
1649,-1300.1266666666666,-1189.5966666666666,-1098.5433333333333,-1174.3733333333332
1650,-1008.0766666666666,-1052.0433333333333,-1021.93,-1187.25
1651,-1397.9466666666667,-1189.5266666666666,-994.2066666666666,-1129.6733333333332
1652,-1092.0433333333333,-1080.72,-1158.0233333333333,-914.3399999999999
1653,-1334.4566666666667,-1111.7566666666667,-1129.74,-1146.2033333333334
1654,-1548.6799999999998,-1137.2766666666666,-1231.8633333333332,-953.7199999999999
1655,-1337.1633333333332,-1312.25,-1040.0566666666666,-1033.7033333333334
1656,-1043.5833333333333,-1347.02,-1164.9766666666667,-904.7733333333333
1657,-1118.3899999999999,-1230.4033333333332,-978.0366666666666,-995.16
1658,-1196.5666666666666,-1270.2866666666666,-1005.27,-1229.6866666666667
1659,-1007.36,-1314.3733333333332,-1022.3199999999999,-1178.96
1660,-1157.6733333333334,-1127.7766666666666,-1327.6233333333332,-1118.2766666666666
1661,-1393.5766666666666,-1144.5066666666667,-1242.1333333333332,-1068.05
1662,-1277.7666666666667,-897.42,-1173.5266666666666,-1104.9066666666665
1663,-1355.8366666666666,-1555.7,-1390.1933333333334,-1070.87
1664,-1456.3933333333332,-1620.4533333333334,-1246.9166666666665,-1118.7433333333333
1665,-1229.8333333333333,-1223.4466666666667,-1209.5,-1321.93
1666,-1177.0966666666666,-1411.11,-1148.7366666666667,-1064.97
1667,-1474.5366666666666,-1473.7166666666667,-1321.4433333333334,-1024.4033333333332
1668,-954.54,-1109.4366666666667,-1068.4833333333333,-1081.6499999999999
1669,-1473.44,-1469.6866666666667,-1309.1333333333332,-1060.3566666666666
1670,-1261.53,-1916.2099999999998,-1173.1033333333332,-1144.1433333333332
1671,-1323.4166666666665,-1268.82,-1036.4166666666667,-978.7666666666667
1672,-1468.6699999999998,-1142.82,-1111.81,-1137.0033333333333
1673,-1240.9066666666665,-1205.1366666666665,-1013.2766666666666,-887.3933333333333
1674,-1177.1966666666667,-1250.77,-1132.0166666666667,-1182.21
1675,-1309.9233333333332,-1192.47,-1189.3033333333333,-1186.0233333333333
1676,-1396.7166666666667,-1243.2566666666667,-1240.49,-1076.27
1677,-1067.04,-1134.69,-1192.2166666666667,-814.1766666666666
1678,-1460.9933333333333,-1402.2233333333334,-1225.2533333333333,-1040.81
1679,-1230.3133333333333,-1317.7033333333334,-1253.5433333333333,-968.7033333333333
1680,-1007.3566666666667,-1187.6433333333332,-1142.0733333333333,-867.7666666666667
1681,-1511.4433333333332,-1865.2566666666667,-1578.78,-1106.4833333333333
1682,-984.22,-1058.7066666666667,-1326.8033333333333,-1068.42
1683,-1329.1133333333332,-1035.97,-1426.51,-1251.9733333333334
1684,-1697.6666666666665,-1297.49,-1342.8333333333333,-1187.5966666666666
1685,-1253.3433333333332,-1278.6266666666666,-1520.32,-1074.9433333333334
1686,-1271.2233333333334,-1010.5333333333333,-1275.0166666666667,-838.51
1687,-1261.7366666666667,-1376.7566666666667,-1153.3133333333333,-947.7099999999999
1688,-1446.4766666666667,-1128.3533333333332,-1434.7866666666666,-968.3399999999999
1689,-1513.09,-1014.3266666666666,-927.0733333333333,-1219.0566666666666
1690,-1110.7166666666667,-1054.3166666666666,-1002.66,-965.6966666666666
1691,-1324.3766666666666,-1197.34,-1483.9266666666665,-1140.9333333333334
1692,-1090.6666666666665,-848.8566666666667,-1122.6433333333332,-1111.3666666666666
1693,-1191.9533333333334,-1080.6033333333332,-1080.4166666666665,-1147.47
1694,-1169.62,-1207.6566666666665,-1204.8333333333333,-1013.8299999999999
1695,-1260.6833333333332,-1231.8,-1179.3933333333332,-955.85
1696,-974.1066666666667,-1501.9399999999998,-1259.8,-1140.4666666666667
1697,-925.05,-981.9833333333332,-1052.2466666666667,-1040.1566666666668
1698,-1003.0133333333333,-1103.93,-1042.6866666666667,-953.2833333333333
1699,-1362.6333333333332,-1422.6333333333332,-1409.7266666666667,-1134.7566666666667
1700,-999.16,-1424.4333333333332,-1291.7633333333333,-1073.0566666666666
1701,-1441.4299999999998,-1266.7066666666667,-1222.1266666666666,-1042.0433333333333
1702,-1309.9233333333334,-1243.1399999999999,-1909.1666666666665,-1378.55
1703,-1087.6666666666667,-1118.4833333333333,-1197.78,-1205.84
1704,-1111.03,-1247.8333333333333,-1503.5133333333333,-1122.25
1705,-941.79,-1343.73,-1290.9833333333333,-1167.1466666666665
1706,-1311.8966666666665,-1263.5833333333333,-1300.02,-1275.4733333333334
1707,-1286.4466666666667,-1292.9266666666665,-896.4733333333332,-1077.11
1708,-1247.8,-1603.07,-1187.18,-941.3366666666666
1709,-1093.9166666666667,-1400.7133333333334,-1183.3233333333333,-854.74
1710,-1285.01,-1622.74,-1205.9966666666667,-1195.8633333333332
1711,-1549.4866666666667,-1257.94,-1369.7,-928.8866666666667
1712,-1860.4633333333334,-1467.9766666666667,-1290.6299999999999,-1151.27
1713,-1236.7966666666666,-1038.5966666666666,-1021.7733333333333,-1058.72
1714,-1388.9733333333334,-1354.1,-926.8133333333333,-1152.3333333333333
1715,-1176.1933333333334,-1125.33,-1009.1733333333333,-1203.4933333333333
1716,-1354.26,-1356.4266666666665,-1322.49,-1140.4233333333332
1717,-1292.44,-1319.61,-1401.77,-1151.07
1718,-1118.4433333333334,-1349.3566666666666,-1495.0766666666666,-982.4766666666667
1719,-1668.4266666666665,-1331.7366666666667,-1360.3133333333333,-1179.8333333333333
1720,-1469.47,-1162.1633333333332,-1310.05,-1094.4233333333334
1721,-1157.19,-1295.4133333333332,-1162.2866666666666,-1137.86
1722,-1152.1333333333332,-1522.3666666666666,-1208.9199999999998,-932.09
1723,-1223.21,-1136.51,-1408.3633333333332,-1092.35
1724,-1294.5133333333333,-1346.07,-1206.29,-999.1333333333333
1725,-1136.29,-1361.0333333333333,-1116.3266666666666,-1022.68
1726,-1756.1833333333334,-1538.77,-1618.0566666666666,-1404.3633333333332
1727,-1178.1,-1360.3766666666666,-1013.5533333333333,-939.3833333333333
1728,-1122.8799999999999,-1418.6499999999999,-1035.3566666666666,-829.37
1729,-1020.2433333333333,-957.3,-1040.1499999999999,-1010.5766666666666
1730,-1191.3666666666666,-1206.0066666666667,-1092.8999999999999,-1116.6433333333332
1731,-1224.9566666666667,-1013.0366666666666,-1108.2733333333333,-1036.6366666666665
1732,-1378.0766666666666,-1239.0,-1318.7866666666666,-1434.3666666666666
1733,-867.4933333333333,-1203.2733333333333,-1093.9166666666665,-1308.52
1734,-1393.18,-1146.2566666666667,-1160.9333333333334,-1367.9233333333334
1735,-998.3266666666666,-1511.7033333333334,-1047.81,-1086.85
1736,-1377.6033333333332,-1332.3,-1450.2466666666667,-1293.9533333333334
1737,-1000.15,-1313.2233333333334,-1733.9733333333331,-1069.2766666666666
1738,-1371.1433333333332,-1025.1666666666667,-984.1999999999999,-911.78
1739,-1312.9099999999999,-1315.4966666666667,-1184.8366666666666,-1158.4099999999999
1740,-1216.09,-1262.96,-1284.32,-999.3399999999999
1741,-828.9499999999999,-1277.0366666666666,-1025.0833333333333,-1151.97
1742,-1429.32,-1387.1233333333332,-1339.6299999999999,-1086.5
1743,-1211.83,-1599.4333333333332,-1259.7033333333334,-1065.68
1744,-1294.1833333333334,-1485.4766666666667,-1115.5566666666666,-974.4399999999999
1745,-1088.6699999999998,-1064.0633333333333,-1163.2766666666666,-1087.9033333333332
1746,-1707.7533333333333,-1380.8266666666666,-1324.9433333333334,-1219.2233333333334
1747,-1142.7566666666667,-1176.8433333333332,-1493.1699999999998,-1113.34
1748,-1394.84,-1049.9433333333334,-1208.59,-1014.4
1749,-1024.7333333333333,-1644.29,-1189.8466666666666,-922.0833333333333
1750,-1208.1666666666665,-1209.26,-1439.9666666666667,-971.13
1751,-1196.0333333333333,-1334.7733333333333,-1378.43,-1148.4066666666665
1752,-1162.4666666666667,-1306.8266666666666,-1581.57,-864.7166666666666
1753,-1062.2366666666667,-1172.46,-1213.4066666666665,-996.4166666666666
1754,-1149.62,-1169.5833333333333,-1257.7166666666667,-967.6066666666667
1755,-1045.5066666666667,-1560.03,-1243.6533333333332,-1137.5833333333333
1756,-1218.1566666666665,-1295.61,-982.5433333333333,-1332.0433333333333
1757,-1129.1533333333332,-1059.5333333333333,-1443.8133333333333,-981.56
1758,-1286.7033333333334,-1278.8466666666666,-1298.05,-1094.5333333333333
1759,-1152.4366666666667,-1071.8899999999999,-1271.4733333333334,-1142.1166666666666
1760,-1137.81,-1059.33,-1201.09,-997.52
1761,-1249.6499999999999,-1241.6166666666666,-1296.1366666666665,-1064.0466666666666
1762,-1379.53,-1307.2666666666667,-1090.4133333333332,-1153.62
1763,-1308.1333333333332,-925.6966666666666,-1006.6366666666667,-805.5
1764,-1432.48,-1304.75,-977.9,-1169.6933333333334
1765,-1145.7133333333334,-1254.33,-1096.07,-861.4533333333333
1766,-1465.9099999999999,-1621.67,-983.0799999999999,-888.9733333333334
1767,-1647.6133333333332,-1216.7366666666667,-1321.0666666666666,-1051.3899999999999
1768,-1521.9066666666665,-1417.03,-1341.01,-1010.9866666666667
1769,-1352.9066666666665,-1855.4066666666665,-1742.1399999999999,-1290.1299999999999
1770,-1201.3366666666666,-1399.7733333333333,-1361.4966666666667,-1100.3366666666666
1771,-1077.54,-1315.0033333333333,-1520.3166666666666,-1206.29
1772,-1646.0466666666666,-886.9599999999999,-1171.5033333333333,-956.3966666666666
1773,-1326.2,-1361.75,-1010.7466666666667,-1248.8966666666665
1774,-1333.4933333333333,-1321.0133333333333,-1259.8433333333332,-1274.1433333333332
1775,-1305.3766666666666,-1098.9633333333334,-1229.2566666666667,-1171.95
1776,-1143.69,-1105.62,-1448.21,-1258.2766666666666
1777,-1163.7533333333333,-1288.4166666666665,-1225.23,-1139.09
1778,-1079.1,-1257.1966666666667,-1333.6566666666665,-939.0833333333333
1779,-1401.5533333333333,-1808.53,-1531.51,-1069.4166666666667
1780,-1517.0733333333333,-1142.74,-1533.5566666666666,-969.6333333333333
1781,-1044.0566666666666,-1206.07,-1003.17,-1041.18
1782,-1077.5633333333333,-1236.4266666666665,-1213.2,-1101.6566666666665
1783,-1084.8566666666666,-1158.1966666666667,-1164.2866666666666,-1019.4766666666666
1784,-1377.34,-1195.7133333333334,-1292.9966666666667,-1209.03
1785,-1720.05,-1128.2,-1481.9533333333334,-1432.1299999999999
1786,-935.2533333333333,-1194.1699999999998,-1026.1733333333332,-960.1166666666667
1787,-1235.9866666666667,-1273.6,-1164.6599999999999,-1193.28
1788,-1391.7233333333334,-1269.47,-1140.15,-1094.9966666666667
1789,-1256.3233333333333,-1193.23,-1275.31,-975.3166666666666
1790,-1410.5233333333333,-1454.2,-1254.83,-1144.25
1791,-1324.1899999999998,-1200.24,-1380.97,-1132.4633333333334
1792,-1271.8566666666666,-1306.8366666666666,-1152.19,-1115.59
1793,-1406.45,-1090.8733333333332,-1154.9366666666667,-1048.0133333333333
1794,-1018.7666666666667,-1568.33,-1255.3766666666666,-1218.2766666666666
1795,-1380.3166666666666,-1373.1766666666665,-1117.9133333333332,-1105.3799999999999
1796,-1839.29,-1772.6133333333332,-2005.4066666666665,-1295.8799999999999
1797,-1309.9566666666667,-1106.75,-1004.4866666666667,-1087.5933333333332
1798,-959.2966666666666,-1234.58,-1037.2133333333334,-1171.6766666666667
1799,-822.9966666666667,-1655.1499999999999,-1383.8366666666666,-983.7666666666667
1800,-1246.0766666666666,-1216.05,-1187.33,-1196.07
1801,-1182.3533333333332,-1223.2066666666667,-1382.4133333333332,-1287.1166666666666
1802,-1151.22,-1269.75,-1178.4133333333332,-1256.36
1803,-1434.7466666666667,-1258.6466666666665,-1125.8866666666665,-1217.6
1804,-1869.4099999999999,-1572.4266666666665,-1692.0866666666666,-1597.1566666666668
1805,-1239.6066666666666,-1246.2833333333333,-1451.7966666666666,-1218.82
1806,-978.3299999999999,-907.4366666666666,-1390.9633333333334,-1173.3266666666666
1807,-1141.32,-1021.8866666666667,-1411.8733333333332,-1151.1499999999999
1808,-927.9666666666666,-1069.5833333333333,-1471.6766666666665,-1344.5066666666667
1809,-1291.1866666666667,-1040.59,-1115.03,-1076.4633333333334
1810,-1326.3899999999999,-1288.1,-1107.2066666666667,-1153.59
1811,-1127.5066666666667,-1246.5366666666666,-1405.08,-1189.0533333333333
1812,-1216.0266666666666,-1383.6966666666667,-1041.8166666666666,-897.2866666666666
1813,-1262.82,-947.8866666666667,-803.6466666666666,-960.48
1814,-1501.8999999999999,-1191.5066666666667,-1154.9033333333332,-1115.93
1815,-1270.4066666666665,-1376.4366666666665,-1557.6599999999999,-1170.1499999999999
1816,-1518.3533333333332,-1651.7133333333334,-1541.6233333333332,-858.1333333333333
1817,-1359.9199999999998,-1541.7533333333333,-1052.5466666666666,-971.8233333333333
1818,-1203.6699999999998,-1048.46,-1202.44,-1308.6866666666667
1819,-1671.0133333333333,-1081.7866666666666,-1089.6666666666665,-927.1466666666666
1820,-1299.06,-844.02,-1374.1966666666667,-1104.58
1821,-1367.1066666666666,-1278.7833333333333,-1276.35,-1458.1566666666665
1822,-1092.3533333333332,-1324.32,-1228.76,-1117.1033333333332
1823,-1530.8333333333333,-1368.1633333333332,-1333.85,-1017.76
1824,-1229.4533333333334,-1339.49,-1074.22,-1216.2266666666667
1825,-1161.7,-1345.0166666666667,-1157.3233333333333,-1085.96
1826,-1065.8566666666666,-1149.48,-1095.3966666666665,-1300.6833333333334
1827,-1188.9733333333334,-1305.01,-1354.8,-941.9766666666666
1828,-1449.3333333333333,-1291.5433333333333,-1436.3066666666666,-1163.6666666666665
1829,-1734.7366666666667,-1596.24,-1414.0733333333333,-1325.24
1830,-1565.27,-1620.9966666666667,-1296.0033333333333,-1295.0733333333333
1831,-1060.53,-1075.71,-1202.0866666666666,-813.12
1832,-1194.49,-1466.9366666666665,-1398.7166666666667,-1084.7766666666666
1833,-1049.95,-1121.1933333333334,-1265.2433333333333,-1127.36
1834,-1361.8,-1517.2533333333333,-1294.5733333333333,-1282.5366666666666
1835,-1194.4099999999999,-1355.5,-1038.7466666666667,-1109.42
1836,-1296.8633333333332,-1185.1666666666665,-1051.0,-1072.9733333333334
1837,-1479.4133333333332,-1674.9866666666667,-1242.8133333333333,-1037.3733333333332
1838,-1299.5833333333333,-1386.2833333333333,-1216.4166666666665,-959.15
1839,-1378.6,-1093.3466666666666,-1207.3799999999999,-1155.2733333333333
1840,-1297.58,-1483.6866666666665,-1207.4833333333333,-1147.8633333333332
1841,-1051.26,-1424.1633333333332,-1259.71,-1141.1766666666667
1842,-1200.97,-1102.8933333333332,-1341.6033333333332,-966.98
1843,-1116.2266666666667,-1422.3666666666666,-1113.2833333333333,-1164.4633333333334
1844,-1238.0666666666666,-1078.3866666666665,-1233.7,-1053.5433333333333
1845,-936.75,-1122.04,-1197.0933333333332,-1010.5466666666666
1846,-1455.03,-1057.0166666666667,-1342.4466666666667,-1249.4199999999998
